transaction_id,sender,receiver,amount,channel,timestamp,branch,is_fraud
TX011285,A746,A759,19295,UPI,2026-01-04 20:01:06,BR15,0
TX011286,A317,A631,408935,UPI,2026-02-04 18:08:44,BR4,0
TX011287,A949,A316,381304,RTGS,2026-01-30 13:43:15,BR4,0
TX011288,A538,A508,321441,IMPS,2026-01-26 17:04:11,BR8,0
TX011289,A548,A4,496370,RTGS,2026-03-02 08:44:46,BR14,0
TX011290,A670,A625,278111,CASH,2026-02-24 16:14:37,BR16,0
TX011291,A917,A786,202057,NEFT,2026-02-27 08:23:06,BR4,0
TX011292,A208,A731,353757,UPI,2026-01-21 18:55:58,BR10,0
TX011293,A82,A44,493584,IMPS,2026-03-06 12:14:53,BR2,0
TX011294,A277,A324,410063,CASH,2026-01-02 09:58:36,BR10,0
TX011295,A361,A315,90737,RTGS,2026-01-11 22:08:33,BR14,0
TX011296,A989,A919,333585,RTGS,2026-02-04 10:20:13,BR6,0
TX011297,A990,A258,364739,NEFT,2026-01-23 01:18:45,BR13,0
TX011298,A928,A283,384129,NEFT,2026-01-03 11:04:10,BR13,0
TX011299,A719,A473,348816,IMPS,2026-01-27 13:05:56,BR15,0
TX011300,A251,A28,465989,RTGS,2026-03-08 03:12:27,BR11,0
TX011301,A496,A194,539,RTGS,2026-02-06 01:33:04,BR19,0
TX011302,A246,A870,128237,IMPS,2026-01-04 17:37:29,BR13,0
TX011303,A379,A682,150133,CASH,2026-01-07 17:25:00,BR8,0
TX011304,A498,A130,456298,RTGS,2026-02-26 16:19:59,BR13,0
TX011305,A972,A510,452653,CASH,2026-03-01 11:31:50,BR20,0
TX011306,A85,A28,208635,UPI,2026-02-05 21:47:41,BR14,0
TX011307,A811,A914,65973,IMPS,2026-01-24 11:03:59,BR17,0
TX011308,A936,A70,414019,IMPS,2026-02-08 12:20:23,BR15,0
TX011309,A30,A216,397706,NEFT,2026-01-06 15:34:36,BR6,0
TX011310,A631,A548,267747,CASH,2026-02-25 19:24:43,BR14,0
TX011311,A714,A918,91878,NEFT,2026-02-02 14:51:48,BR11,0
TX011312,A636,A487,141780,NEFT,2026-02-28 23:22:35,BR7,0
TX011313,A760,A351,363879,NEFT,2026-02-26 07:10:47,BR9,0
TX011314,A281,A746,386486,CASH,2026-01-14 15:27:55,BR9,0
TX011315,A13,A221,38293,NEFT,2026-01-28 00:24:20,BR10,0
TX011316,A304,A665,163175,RTGS,2026-01-10 12:41:26,BR5,0
TX011317,A328,A274,283129,CASH,2026-01-30 05:50:28,BR4,0
TX011318,A704,A75,57109,IMPS,2026-01-08 06:56:27,BR9,0
TX011319,A658,A475,24133,NEFT,2026-02-12 13:08:09,BR13,0
TX011320,A147,A968,153873,IMPS,2026-03-02 07:56:28,BR2,0
TX011321,A146,A554,498719,RTGS,2026-02-15 12:43:43,BR17,0
TX011322,A628,A539,241225,NEFT,2026-03-06 19:11:55,BR3,0
TX011323,A505,A307,373610,UPI,2026-02-12 07:49:13,BR13,0
TX011324,A881,A918,242148,NEFT,2026-01-03 21:42:18,BR8,0
TX011325,A625,A175,201330,RTGS,2026-02-23 02:26:03,BR9,0
TX011326,A53,A191,431585,NEFT,2026-02-12 12:27:26,BR3,0
TX011327,A728,A413,268817,NEFT,2026-02-14 09:43:02,BR7,0
TX011328,A883,A931,440285,NEFT,2026-03-08 03:04:44,BR2,0
TX011329,A154,A470,358940,UPI,2026-01-13 15:36:44,BR18,0
TX011330,A533,A78,395473,CASH,2026-02-15 08:48:50,BR19,0
TX011331,A109,A614,424113,UPI,2026-03-03 00:00:34,BR8,0
TX011332,A214,A315,138093,IMPS,2026-02-12 07:54:25,BR6,0
TX011333,A4,A949,192882,NEFT,2026-02-09 16:48:53,BR6,0
TX011334,A100,A359,178408,NEFT,2026-01-07 01:21:23,BR13,0
TX011335,A404,A918,282694,RTGS,2026-02-20 17:52:04,BR14,0
TX011336,A456,A502,140718,IMPS,2026-01-29 23:34:57,BR2,0
TX011337,A132,A234,200994,NEFT,2026-01-19 20:42:59,BR11,0
TX011338,A417,A604,432616,UPI,2026-02-20 09:39:53,BR4,0
TX011339,A526,A495,259812,NEFT,2026-01-07 09:19:04,BR6,0
TX011340,A930,A647,408819,UPI,2026-03-04 08:39:49,BR13,0
TX011341,A507,A339,179211,NEFT,2026-02-23 11:18:04,BR14,0
TX011342,A298,A362,14167,IMPS,2026-01-24 08:12:17,BR17,0
TX011343,A931,A351,248995,IMPS,2026-01-18 02:33:51,BR3,0
TX011344,A718,A721,199479,NEFT,2026-01-28 22:36:09,BR1,0
TX011345,A560,A18,369357,UPI,2026-01-24 14:26:14,BR2,0
TX011346,A777,A367,409830,NEFT,2026-02-23 18:29:55,BR17,0
TX011347,A496,A918,169490,CASH,2026-02-22 17:08:59,BR2,0
TX011348,A874,A225,330511,NEFT,2026-02-19 07:17:12,BR11,0
TX011349,A588,A582,454574,IMPS,2026-02-09 11:15:54,BR10,0
TX011350,A136,A109,132599,CASH,2026-01-01 20:14:15,BR17,0
TX011351,A696,A918,4620,RTGS,2026-01-30 14:02:18,BR7,0
TX011352,A185,A589,404101,RTGS,2026-02-09 15:30:28,BR5,0
TX011353,A126,A508,461044,NEFT,2026-02-15 21:00:39,BR1,0
TX011354,A986,A461,206198,CASH,2026-02-26 00:08:12,BR18,0
TX011355,A273,A902,449856,RTGS,2026-01-11 00:46:52,BR19,0
TX011356,A347,A847,205093,IMPS,2026-01-26 04:30:06,BR20,0
TX011357,A318,A438,147059,IMPS,2026-01-12 18:27:33,BR7,0
TX011358,A696,A71,102641,UPI,2026-02-25 15:34:56,BR2,0
TX011359,A321,A628,418330,CASH,2026-03-02 12:11:01,BR8,0
TX011360,A808,A938,230742,UPI,2026-01-11 13:38:27,BR12,0
TX011361,A672,A779,292984,IMPS,2026-02-27 18:49:38,BR18,0
TX011362,A7,A10,258325,IMPS,2026-01-13 10:25:27,BR10,0
TX011363,A217,A474,324723,NEFT,2026-02-06 11:11:50,BR19,0
TX011364,A267,A419,40885,CASH,2026-02-13 16:09:45,BR6,0
TX011365,A496,A955,369189,RTGS,2026-01-12 12:30:00,BR20,0
TX011366,A536,A424,231988,IMPS,2026-01-28 04:20:51,BR17,0
TX011367,A879,A12,489718,IMPS,2026-02-13 07:18:53,BR3,0
TX011368,A701,A509,315879,CASH,2026-01-03 00:23:05,BR5,0
TX011369,A577,A159,141668,CASH,2026-02-08 20:11:01,BR9,0
TX011370,A993,A922,163212,RTGS,2026-01-02 00:36:34,BR6,0
TX011371,A941,A823,1537,UPI,2026-01-02 16:42:17,BR5,0
TX011372,A513,A426,430310,NEFT,2026-02-12 16:16:13,BR3,0
TX011373,A545,A180,47609,NEFT,2026-01-03 10:31:11,BR14,0
TX011374,A918,A38,206872,RTGS,2026-01-28 07:12:32,BR1,0
TX011375,A966,A992,435220,UPI,2026-02-13 20:44:23,BR13,0
TX011376,A266,A800,253934,IMPS,2026-01-22 13:39:11,BR9,0
TX011377,A546,A358,265743,IMPS,2026-02-15 06:08:04,BR10,0
TX011378,A794,A949,24250,RTGS,2026-02-21 14:41:35,BR11,0
TX011379,A442,A505,261411,RTGS,2026-01-28 18:07:41,BR13,0
TX011380,A984,A563,1305,CASH,2026-01-23 06:41:11,BR1,0
TX011381,A267,A635,125733,CASH,2026-03-03 06:43:37,BR15,0
TX011382,A109,A984,487557,CASH,2026-02-04 05:40:45,BR18,0
TX011383,A794,A580,229790,CASH,2026-01-22 00:17:43,BR20,0
TX011384,A651,A232,428230,NEFT,2026-02-24 23:56:00,BR10,0
TX011385,A566,A305,409743,NEFT,2026-02-12 14:41:31,BR12,0
TX011386,A913,A245,16151,RTGS,2026-02-10 12:42:51,BR5,0
TX011387,A505,A529,180507,NEFT,2026-02-14 01:40:39,BR19,0
TX011388,A545,A458,187632,RTGS,2026-01-29 18:51:56,BR19,0
TX011389,A899,A87,290985,CASH,2026-02-14 05:16:14,BR20,0
TX011390,A222,A128,115592,NEFT,2026-02-12 18:24:41,BR15,0
TX011391,A827,A382,79434,NEFT,2026-03-07 06:54:16,BR1,0
TX011392,A806,A853,59758,CASH,2026-01-16 07:15:10,BR12,0
TX011393,A621,A495,274712,UPI,2026-03-05 12:23:07,BR9,0
TX011394,A116,A755,466493,RTGS,2026-02-01 07:52:54,BR8,0
TX011395,A383,A769,183731,IMPS,2026-02-12 15:43:35,BR13,0
TX011396,A893,A393,472808,IMPS,2026-02-23 23:25:02,BR5,0
TX011397,A347,A607,271013,NEFT,2026-03-05 01:33:01,BR16,0
TX011398,A412,A644,381822,CASH,2026-02-13 11:13:05,BR2,0
TX011399,A584,A64,224574,RTGS,2026-01-13 22:05:08,BR5,0
TX011400,A343,A49,298463,IMPS,2026-01-23 21:13:41,BR2,0
TX011401,A573,A192,482110,UPI,2026-01-03 13:08:50,BR9,0
TX011402,A248,A914,155333,RTGS,2026-02-24 16:45:45,BR8,0
TX011403,A622,A763,162060,RTGS,2026-01-10 08:02:50,BR9,0
TX011404,A972,A96,289079,IMPS,2026-02-10 19:16:04,BR5,0
TX011405,A357,A721,290434,CASH,2026-01-30 21:15:39,BR4,0
TX011406,A172,A892,35551,UPI,2026-01-11 06:51:06,BR13,0
TX011407,A746,A870,103894,RTGS,2026-03-04 13:58:00,BR16,0
TX011408,A269,A510,65051,RTGS,2026-01-29 13:24:57,BR5,0
TX011409,A28,A266,60459,UPI,2026-02-24 17:43:44,BR8,0
TX011410,A163,A542,190021,UPI,2026-01-29 16:16:28,BR10,0
TX011411,A808,A826,74482,NEFT,2026-02-04 16:46:29,BR16,0
TX011412,A193,A825,2561,RTGS,2026-03-08 22:04:32,BR8,0
TX011413,A21,A572,28716,UPI,2026-01-19 17:20:06,BR16,0
TX011414,A729,A67,275005,IMPS,2026-02-01 06:24:58,BR15,0
TX011415,A57,A596,48669,IMPS,2026-03-02 13:11:10,BR13,0
TX011416,A155,A374,307981,UPI,2026-01-03 14:58:26,BR3,0
TX011417,A95,A80,75178,RTGS,2026-01-11 17:43:00,BR15,0
TX011418,A324,A199,115795,UPI,2026-02-05 11:42:00,BR14,0
TX011419,A118,A331,88377,CASH,2026-03-06 11:45:39,BR1,0
TX011420,A165,A967,324861,NEFT,2026-03-08 19:37:58,BR7,0
TX011421,A923,A36,403441,UPI,2026-02-02 08:11:56,BR17,0
TX011422,A964,A395,174903,IMPS,2026-02-19 12:33:11,BR20,0
TX011423,A767,A205,399897,UPI,2026-02-27 01:34:51,BR14,0
TX011424,A984,A308,327367,IMPS,2026-02-27 05:27:47,BR17,0
TX011425,A852,A179,449759,CASH,2026-03-07 14:24:33,BR9,0
TX011426,A857,A126,154605,IMPS,2026-02-17 16:10:09,BR13,0
TX011427,A868,A60,23540,UPI,2026-01-30 01:43:01,BR15,0
TX011428,A233,A392,74519,UPI,2026-02-21 12:01:00,BR12,0
TX011429,A94,A13,322503,NEFT,2026-03-07 16:08:25,BR16,0
TX011430,A546,A284,144328,NEFT,2026-01-15 05:27:02,BR6,0
TX011431,A163,A503,262719,UPI,2026-01-31 02:56:57,BR17,0
TX011432,A345,A485,40705,CASH,2026-01-26 22:37:01,BR8,0
TX011433,A809,A653,458560,UPI,2026-01-31 09:39:18,BR12,0
TX011434,A282,A627,489147,IMPS,2026-02-21 21:42:06,BR6,0
TX011435,A656,A903,77603,CASH,2026-01-16 22:09:02,BR15,0
TX011436,A605,A567,447962,IMPS,2026-01-30 19:12:18,BR14,0
TX011437,A54,A626,180464,CASH,2026-02-20 19:52:51,BR19,0
TX011438,A513,A60,15063,CASH,2026-01-18 01:45:38,BR16,0
TX011439,A943,A333,349453,CASH,2026-01-11 12:09:54,BR20,0
TX011440,A168,A142,148998,CASH,2026-01-04 11:47:39,BR19,0
TX011441,A291,A573,339302,RTGS,2026-02-07 09:43:13,BR15,0
TX011442,A277,A888,426959,NEFT,2026-03-06 03:17:35,BR5,0
TX011443,A29,A920,461883,IMPS,2026-01-24 21:54:18,BR15,0
TX011444,A2,A453,364056,UPI,2026-01-15 12:39:57,BR8,0
TX011445,A264,A810,75938,RTGS,2026-01-16 23:28:51,BR11,0
TX011446,A694,A867,117114,NEFT,2026-03-04 22:56:43,BR9,0
TX011447,A596,A737,358197,CASH,2026-02-11 07:32:55,BR11,0
TX011448,A341,A906,493934,NEFT,2026-02-02 04:36:35,BR9,0
TX011449,A725,A952,482111,UPI,2026-02-26 02:57:42,BR2,0
TX011450,A472,A120,39313,NEFT,2026-02-12 06:35:48,BR11,0
TX011451,A369,A978,271487,NEFT,2026-02-15 22:11:13,BR1,0
TX011452,A178,A417,324843,IMPS,2026-03-05 08:03:52,BR2,0
TX011453,A880,A45,39629,RTGS,2026-03-08 18:43:27,BR7,0
TX011454,A24,A575,22157,IMPS,2026-02-09 01:48:38,BR17,0
TX011455,A655,A928,285052,IMPS,2026-01-19 17:05:03,BR16,0
TX011456,A388,A938,10582,UPI,2026-02-02 08:24:50,BR9,0
TX011457,A126,A823,137008,UPI,2026-01-07 21:05:51,BR17,0
TX011458,A826,A786,71613,CASH,2026-01-30 02:01:00,BR17,0
TX011459,A654,A115,474774,UPI,2026-02-06 12:04:11,BR12,0
TX011460,A497,A924,359617,RTGS,2026-02-28 16:56:47,BR13,0
TX011461,A6,A965,285890,IMPS,2026-02-16 04:35:23,BR18,0
TX011462,A711,A951,431536,NEFT,2026-01-18 23:03:32,BR9,0
TX011463,A98,A673,467278,NEFT,2026-01-23 02:42:12,BR11,0
TX011464,A237,A582,472359,UPI,2026-01-13 03:46:05,BR13,0
TX011465,A420,A192,371068,UPI,2026-03-01 23:09:41,BR8,0
TX011466,A201,A853,157605,UPI,2026-01-11 12:05:44,BR18,0
TX011467,A429,A769,329540,IMPS,2026-01-08 00:43:42,BR14,0
TX011468,A898,A419,279269,IMPS,2026-03-05 13:07:17,BR7,0
TX011469,A787,A946,46540,RTGS,2026-01-21 15:25:55,BR1,0
TX011470,A975,A736,295517,UPI,2026-01-29 11:12:20,BR9,0
TX011471,A622,A960,61959,IMPS,2026-01-03 15:36:24,BR20,0
TX011472,A260,A617,301276,IMPS,2026-02-22 14:43:43,BR1,0
TX011473,A52,A33,385473,RTGS,2026-01-24 19:51:23,BR12,0
TX011474,A469,A311,268545,IMPS,2026-01-04 03:40:14,BR15,0
TX011475,A686,A654,431633,CASH,2026-03-07 00:51:06,BR15,0
TX011476,A923,A562,237606,CASH,2026-02-04 06:33:43,BR11,0
TX011477,A260,A743,379702,RTGS,2026-02-03 23:16:17,BR18,0
TX011478,A404,A814,356863,RTGS,2026-03-07 05:09:30,BR13,0
TX011479,A243,A341,464707,CASH,2026-02-02 22:03:57,BR17,0
TX011480,A750,A45,48094,UPI,2026-01-25 14:53:09,BR18,0
TX011481,A11,A384,74691,CASH,2026-01-14 03:54:04,BR13,0
TX011482,A846,A214,130982,NEFT,2026-02-20 01:43:32,BR3,0
TX011483,A804,A873,314254,NEFT,2026-02-13 05:23:52,BR4,0
TX011484,A646,A448,132993,UPI,2026-01-17 13:57:40,BR5,0
TX011485,A287,A478,161985,NEFT,2026-02-03 19:41:40,BR1,0
TX011486,A80,A594,202655,NEFT,2026-02-18 11:59:07,BR8,0
TX011487,A896,A216,362464,UPI,2026-01-29 03:55:11,BR1,0
TX011488,A592,A845,155894,IMPS,2026-01-31 18:36:56,BR5,0
TX011489,A412,A791,460053,IMPS,2026-02-24 16:51:55,BR4,0
TX011490,A378,A351,354921,NEFT,2026-01-08 21:11:54,BR3,0
TX011491,A176,A39,415366,RTGS,2026-02-22 00:20:18,BR7,0
TX011492,A24,A150,68772,UPI,2026-01-28 19:02:03,BR11,0
TX011493,A514,A553,194024,UPI,2026-02-11 20:57:39,BR9,0
TX011494,A309,A165,472672,UPI,2026-02-23 19:14:56,BR5,0
TX011495,A752,A344,139107,RTGS,2026-03-01 09:30:18,BR14,0
TX011496,A75,A745,184071,CASH,2026-02-27 04:35:12,BR18,0
TX011497,A779,A830,71309,CASH,2026-01-14 08:13:59,BR2,0
TX011498,A888,A339,459547,CASH,2026-01-06 23:00:08,BR7,0
TX011499,A526,A185,119094,IMPS,2026-02-06 08:52:17,BR12,0
TX011500,A877,A851,135815,RTGS,2026-02-12 13:21:25,BR5,0
TX011501,A136,A949,119838,NEFT,2026-02-28 15:49:17,BR1,0
TX011502,A395,A639,266528,RTGS,2026-01-22 01:09:18,BR14,0
TX011503,A939,A891,127683,NEFT,2026-01-18 16:04:39,BR5,0
TX011504,A583,A75,261287,UPI,2026-01-19 14:12:36,BR16,0
TX011505,A171,A928,497284,IMPS,2026-02-06 11:53:34,BR6,0
TX011506,A872,A333,87590,UPI,2026-01-22 18:42:52,BR5,0
TX011507,A915,A352,272493,NEFT,2026-01-21 22:43:22,BR18,0
TX011508,A393,A224,389435,UPI,2026-02-01 04:25:58,BR15,0
TX011509,A915,A85,347423,NEFT,2026-02-10 05:00:16,BR12,0
TX011510,A1000,A761,473135,UPI,2026-01-26 15:40:03,BR15,0
TX011511,A118,A418,410309,CASH,2026-03-01 06:40:16,BR11,0
TX011512,A794,A143,211468,CASH,2026-02-28 18:54:32,BR17,0
TX011513,A178,A863,72513,RTGS,2026-01-16 00:17:42,BR7,0
TX011514,A498,A186,107287,NEFT,2026-01-14 05:17:07,BR10,0
TX011515,A612,A687,407531,RTGS,2026-01-11 16:43:53,BR6,0
TX011516,A672,A969,266637,IMPS,2026-02-06 21:23:03,BR15,0
TX011517,A588,A527,206987,NEFT,2026-01-14 04:01:55,BR11,0
TX011518,A712,A909,293825,UPI,2026-02-14 09:09:46,BR9,0
TX011519,A690,A130,439762,RTGS,2026-02-12 15:39:35,BR14,0
TX011520,A955,A873,20839,CASH,2026-02-22 06:47:58,BR14,0
TX011521,A63,A120,340239,UPI,2026-01-01 14:45:56,BR11,0
TX011522,A678,A976,454014,UPI,2026-01-16 19:21:26,BR15,0
TX011523,A45,A922,72214,CASH,2026-03-03 20:12:28,BR14,0
TX011524,A323,A375,202440,NEFT,2026-01-17 02:08:24,BR20,0
TX011525,A853,A954,365090,RTGS,2026-01-23 01:17:29,BR8,0
TX011526,A488,A728,99079,NEFT,2026-02-23 08:46:57,BR15,0
TX011527,A95,A191,495239,RTGS,2026-02-04 19:46:06,BR3,0
TX011528,A736,A402,440053,IMPS,2026-01-24 19:20:51,BR5,0
TX011529,A683,A211,347574,RTGS,2026-03-03 10:00:45,BR16,0
TX011530,A311,A853,288732,RTGS,2026-01-21 21:35:57,BR20,0
TX011531,A312,A421,19465,CASH,2026-01-27 01:24:21,BR12,0
TX011532,A707,A12,403096,CASH,2026-01-02 03:37:22,BR2,0
TX011533,A991,A139,359092,CASH,2026-02-05 22:57:51,BR11,0
TX011534,A395,A151,477273,IMPS,2026-02-24 02:59:17,BR2,0
TX011535,A589,A471,59371,IMPS,2026-02-02 03:37:44,BR6,0
TX011536,A716,A512,408456,NEFT,2026-02-05 22:23:28,BR14,0
TX011537,A250,A656,7339,NEFT,2026-01-22 14:28:02,BR9,0
TX011538,A85,A604,97125,IMPS,2026-01-21 21:18:05,BR19,0
TX011539,A909,A338,250079,IMPS,2026-01-07 23:46:26,BR8,0
TX011540,A842,A346,347677,UPI,2026-03-08 06:04:26,BR20,0
TX011541,A973,A715,477349,NEFT,2026-01-29 14:30:39,BR20,0
TX011542,A232,A145,129506,IMPS,2026-02-02 22:02:44,BR8,0
TX011543,A256,A682,88512,UPI,2026-03-02 11:29:35,BR14,0
TX011544,A393,A770,464153,RTGS,2026-01-06 12:55:58,BR11,0
TX011545,A94,A891,265319,UPI,2026-01-21 11:02:30,BR15,0
TX011546,A395,A618,371699,RTGS,2026-01-18 08:52:13,BR5,0
TX011547,A704,A677,316051,NEFT,2026-02-09 01:40:02,BR17,0
TX011548,A284,A354,257264,IMPS,2026-03-08 09:23:51,BR7,0
TX011549,A853,A945,271885,CASH,2026-02-07 14:35:33,BR16,0
TX011550,A864,A954,406449,IMPS,2026-02-24 21:59:27,BR9,0
TX011551,A102,A339,419957,NEFT,2026-01-28 03:00:43,BR2,0
TX011552,A932,A72,357869,IMPS,2026-02-10 11:43:18,BR13,0
TX011553,A564,A796,82501,UPI,2026-02-02 15:18:00,BR9,0
TX011554,A622,A723,418532,UPI,2026-02-21 19:49:43,BR14,0
TX011555,A144,A428,443929,NEFT,2026-02-28 02:25:02,BR6,0
TX011556,A668,A653,25722,RTGS,2026-01-13 10:40:05,BR2,0
TX011557,A978,A4,137349,UPI,2026-02-06 20:09:32,BR11,0
TX011558,A503,A396,338795,RTGS,2026-01-29 23:25:46,BR12,0
TX011559,A345,A948,364719,NEFT,2026-01-28 02:59:52,BR19,0
TX011560,A529,A101,282751,NEFT,2026-01-04 03:09:31,BR9,0
TX011561,A953,A656,403712,NEFT,2026-02-12 19:28:05,BR18,0
TX011562,A422,A746,49831,NEFT,2026-01-15 21:07:01,BR2,0
TX011563,A446,A522,492912,NEFT,2026-02-11 10:06:41,BR3,0
TX011564,A855,A252,210526,NEFT,2026-01-09 15:31:38,BR20,0
TX011565,A372,A979,14284,NEFT,2026-02-08 17:45:18,BR2,0
TX011566,A964,A602,461815,UPI,2026-02-06 17:02:56,BR14,0
TX011567,A119,A531,393350,UPI,2026-02-03 11:42:38,BR16,0
TX011568,A492,A418,215272,IMPS,2026-01-25 11:00:24,BR8,0
TX011569,A204,A856,408470,UPI,2026-01-31 21:18:41,BR15,0
TX011570,A84,A33,234924,IMPS,2026-03-04 19:10:41,BR13,0
TX011571,A340,A152,149945,IMPS,2026-01-24 13:27:48,BR17,0
TX011572,A218,A910,251716,NEFT,2026-02-10 08:09:19,BR12,0
TX011573,A380,A998,169251,UPI,2026-01-06 13:38:20,BR7,0
TX011574,A825,A159,45613,CASH,2026-02-09 11:06:48,BR17,0
TX011575,A396,A422,117246,UPI,2026-02-15 08:35:23,BR14,0
TX011576,A306,A223,47807,RTGS,2026-01-05 14:45:41,BR8,0
TX011577,A302,A277,487773,UPI,2026-01-24 20:21:25,BR2,0
TX011578,A26,A389,482535,NEFT,2026-01-16 06:20:06,BR14,0
TX011579,A422,A245,50532,IMPS,2026-01-15 21:41:14,BR14,0
TX011580,A672,A188,61558,UPI,2026-02-18 04:14:46,BR15,0
TX011581,A721,A39,259619,NEFT,2026-02-01 06:28:08,BR14,0
TX011582,A64,A601,174653,RTGS,2026-02-25 22:07:11,BR2,0
TX011583,A398,A935,457515,NEFT,2026-01-19 06:28:13,BR17,0
TX011584,A198,A879,470545,CASH,2026-01-20 21:46:54,BR14,0
TX011585,A500,A891,80114,CASH,2026-02-14 22:04:48,BR4,0
TX011586,A226,A910,260567,UPI,2026-02-19 13:26:22,BR18,0
TX011587,A397,A232,65612,RTGS,2026-01-13 15:15:08,BR12,0
TX011588,A521,A367,21452,CASH,2026-02-04 17:31:08,BR8,0
TX011589,A885,A907,464537,CASH,2026-01-17 00:42:21,BR14,0
TX011590,A157,A679,410155,UPI,2026-02-11 11:01:59,BR20,0
TX011591,A398,A363,39021,IMPS,2026-02-24 05:15:29,BR20,0
TX011592,A907,A285,317158,UPI,2026-01-05 03:17:19,BR16,0
TX011593,A256,A983,462210,RTGS,2026-01-23 16:06:22,BR18,0
TX011594,A690,A376,125342,RTGS,2026-02-24 14:59:07,BR19,0
TX011595,A852,A773,225968,IMPS,2026-02-01 18:32:46,BR20,0
TX011596,A850,A165,60820,UPI,2026-01-10 06:06:05,BR19,0
TX011597,A808,A557,484184,CASH,2026-03-03 04:27:15,BR13,0
TX011598,A942,A704,228301,RTGS,2026-01-24 06:06:50,BR5,0
TX011599,A61,A740,482455,RTGS,2026-02-28 23:08:44,BR18,0
TX011600,A898,A151,479744,UPI,2026-02-18 13:41:12,BR20,0
TX011601,A610,A78,98910,CASH,2026-01-29 18:30:49,BR9,0
TX011602,A904,A843,78779,IMPS,2026-01-19 09:59:21,BR17,0
TX011603,A680,A518,130642,RTGS,2026-02-06 12:31:44,BR19,0
TX011604,A252,A410,257242,IMPS,2026-01-03 08:08:54,BR6,0
TX011605,A780,A297,160109,CASH,2026-01-01 13:15:54,BR17,0
TX011606,A100,A207,144068,UPI,2026-03-05 20:58:18,BR6,0
TX011607,A286,A797,170600,NEFT,2026-01-10 20:33:03,BR19,0
TX011608,A612,A560,228234,IMPS,2026-01-12 00:02:50,BR4,0
TX011609,A993,A537,178289,RTGS,2026-02-06 23:59:12,BR6,0
TX011610,A845,A598,334257,IMPS,2026-01-05 03:57:07,BR9,0
TX011611,A276,A821,43778,UPI,2026-02-15 03:14:59,BR4,0
TX011612,A502,A134,10686,RTGS,2026-03-07 05:48:26,BR4,0
TX011613,A197,A710,495348,NEFT,2026-02-28 07:27:49,BR14,0
TX011614,A167,A246,111224,IMPS,2026-02-14 18:16:39,BR19,0
TX011615,A70,A363,227258,UPI,2026-02-03 13:52:49,BR5,0
TX011616,A463,A738,67735,CASH,2026-03-06 19:44:27,BR2,0
TX011617,A59,A480,254829,NEFT,2026-02-12 19:33:15,BR4,0
TX011618,A136,A569,393150,UPI,2026-02-25 07:45:27,BR15,0
TX011619,A733,A221,252071,CASH,2026-02-01 09:10:54,BR6,0
TX011620,A297,A668,135220,NEFT,2026-02-13 19:53:49,BR1,0
TX011621,A626,A339,258486,NEFT,2026-01-10 17:16:22,BR15,0
TX011622,A487,A740,358269,IMPS,2026-03-05 17:42:48,BR4,0
TX011623,A117,A131,160934,UPI,2026-03-06 07:59:19,BR4,0
TX011624,A854,A422,243702,CASH,2026-02-18 07:09:18,BR10,0
TX011625,A76,A762,7779,IMPS,2026-02-06 18:19:11,BR8,0
TX011626,A260,A949,353930,RTGS,2026-02-20 08:03:34,BR8,0
TX011627,A496,A596,48772,IMPS,2026-02-02 11:12:50,BR5,0
TX011628,A842,A856,126661,RTGS,2026-01-24 16:35:06,BR15,0
TX011629,A513,A529,73569,NEFT,2026-01-21 11:31:22,BR11,0
TX011630,A537,A417,54256,NEFT,2026-01-28 07:24:46,BR5,0
TX011631,A360,A314,92542,IMPS,2026-01-05 23:51:54,BR13,0
TX011632,A335,A97,235344,CASH,2026-01-18 13:34:28,BR14,0
TX011633,A142,A546,301429,RTGS,2026-01-14 09:58:09,BR17,0
TX011634,A152,A166,396436,NEFT,2026-01-26 11:40:11,BR6,0
TX011635,A635,A888,422229,UPI,2026-02-07 14:56:23,BR18,0
TX011636,A377,A776,364081,UPI,2026-01-19 06:48:31,BR18,0
TX011637,A863,A619,413498,NEFT,2026-01-24 12:43:26,BR13,0
TX011638,A10,A404,257847,RTGS,2026-02-20 07:42:47,BR5,0
TX011639,A433,A184,464779,UPI,2026-01-24 08:57:02,BR18,0
TX011640,A280,A736,437391,NEFT,2026-01-14 15:25:25,BR12,0
TX011641,A141,A997,376442,RTGS,2026-01-08 22:06:40,BR11,0
TX011642,A649,A120,413659,IMPS,2026-01-20 01:31:14,BR19,0
TX011643,A975,A730,325917,RTGS,2026-01-14 13:51:10,BR5,0
TX011644,A539,A153,424320,NEFT,2026-02-15 06:50:56,BR6,0
TX011645,A291,A725,250165,NEFT,2026-02-25 18:59:24,BR5,0
TX011646,A244,A370,406378,RTGS,2026-02-27 20:36:53,BR2,0
TX011647,A278,A23,420209,CASH,2026-01-15 02:44:17,BR19,0
TX011648,A85,A250,378283,RTGS,2026-03-07 09:47:29,BR7,0
TX011649,A112,A178,404487,UPI,2026-02-02 02:58:33,BR19,0
TX011650,A357,A131,92819,RTGS,2026-01-22 07:37:10,BR3,0
TX011651,A545,A165,210629,IMPS,2026-01-28 12:43:09,BR11,0
TX011652,A388,A766,6822,CASH,2026-02-22 03:11:39,BR3,0
TX011653,A166,A186,380501,CASH,2026-02-18 17:47:13,BR3,0
TX011654,A882,A95,424647,UPI,2026-01-17 15:09:33,BR19,0
TX011655,A113,A825,18461,CASH,2026-01-09 08:34:32,BR16,0
